"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2019,4,118609597,3.4,1,12112483
2019,1,118609597,45.003,1,12112482
2019,16,118609622,4.16,1,12112490
2019,1,118609622,11.26,1,11977631
2019,4,118604579,0.2,1,11972849
2019,1,121012471,1.3,1,12945033
2019,2,121012529,11.5,1,12951229
2019,8,121012544,0.9,1,12951233
2019,4,121012555,,,12957832
2019,8,121012580,0.1,1,12951239
2019,5,121012665,0.001,1,12957841
2019,8,121016199,3,9,12957843
2019,2,121012715,0.01,1,12951261
2019,4,121012718,0.001,1,12951262
2019,12,121020543,1,11,12945053
2019,4,121012806,0.2,1,12951274
2019,1,121020617,1.8,1,12945070
2019,8,121012893,6,9,12951287
2019,6,121012893,40.5,9,12951286
2019,4,121012927,1,1,12951293
2019,1,123180107,0.7,1,13504689
2019,12,123180121,78,1,13504694
2019,1,123168453,46,1,13504695
2019,4,123178035,6.6,1,13508787
2019,12,123178035,184,1,13508788
2019,2,123178109,1.9,1,13508817
2019,1,123180282,1.3,1,13504758
2019,12,123180303,,,13504764
2019,5,123178578,2,9,13508914
2019,4,121020332,,,12945027
2019,5,121016072,3,10,12957820
2019,4,121020339,,,12945028
2019,5,121012734,1,1,12951265
2019,8,121012590,75,9,12951241
2019,1,121012590,0.3,1,12951240
2019,8,121016190,5.91,1,12957840
2019,5,121012683,,,12945049
2019,8,121012691,4,9,12951254
2019,5,121016078,,,12957821
2019,4,121012421,,,12951214
2019,12,121012558,8,1,12951236
2019,8,121012558,2,1,12951235
2019,12,121012571,1,9,12957834
2019,5,121012657,0.001,1,12951248
2019,8,121012714,0.75,1,12951260
2019,4,121016238,1.7,1,12951275
2019,5,121012822,1,9,12951276
2019,5,121012914,1,1,12951291
2019,4,121012494,,,12951222
2019,1,121020394,1,1,12945034
2019,8,121012556,1,9,12945036
2019,2,121012597,2.5,1,12957835
2019,2,121012642,0.01,9,12951243
2019,2,121012709,0.4,1,12951258
2019,4,121012709,2.9,1,12951259
2019,16,121012733,1,11,12951264
2019,1,121012481,,,12951220
2019,4,121012647,3.7,1,12951245
