"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,135520430,119250434,1,5,49,"M",1,2,49,0
2019,135520454,119250456,0,,,"",,,,
2019,135520469,119250469,0,,,"",,,,
2019,135520518,119250513,1,5,28,"M",0,1,28,0
2019,135520534,119250527,1,5,22,"M",1,2,22,0
2019,135520538,119250529,1,5,13,"M",1,2,13,0
2019,135520587,119250567,1,5,33,"M",1,2,33,0
2019,135525623,119257605,1,5,27,"F",1,2,27,0
2019,135518069,119250589,1,5,50,"F",1,2,50,0
2019,135520706,119250664,1,5,31,"F",3,2,31,0
2019,135525762,119250678,1,5,31,"M",1,2,31,0
2019,135520825,119250752,1,5,11,"M",1,2,11,0
2019,135520837,119250763,1,5,31,"F",3,2,31,0
2019,135520848,119250771,1,5,32,"F",1,2,32,0
2019,135520912,119257834,0,,,"",,,,
2019,135520952,119250864,0,,,"",,,,
2019,135520970,119250875,4,5,21,"M",1,2,21,0
2019,135520969,119250875,3,5,19,"M",1,2,19,0
2019,135520972,119250875,6,5,34,"M",4,2,34,0
2019,135520967,119250875,1,5,28,"M",3,2,28,0
2019,135520971,119250875,5,5,37,"M",3,2,37,0
2019,135520968,119250875,2,5,46,"M",3,2,46,0
2019,135520975,119250878,1,5,42,"M",3,2,42,0
2019,135520988,119250892,1,4,,"M",0,3,,
2019,135520994,119250895,0,,,"",,,,
2019,135520999,119250900,1,5,41,"F",3,2,41,0
2019,135521030,119250925,1,5,38,"M",1,3,38,0
2019,135521043,119250936,0,,,"",,,,
2019,135521050,119250945,1,5,18,"M",1,2,18,0
2019,135521054,119250950,1,5,18,"M",1,1,18,0
2019,135526024,119250961,1,5,59,"F",1,2,59,0
2019,135521073,119250967,1,5,35,"F",1,2,35,0
2019,135521076,119250969,1,4,,"U",0,3,,
2019,135521086,119250975,0,,,"",,,,
2019,135520428,119250432,1,5,29,"U",0,3,18,40
2019,135520439,119250442,1,5,32,"M",1,2,32,0
2019,135520452,119250454,1,5,20,"M",1,2,20,0
2019,135518031,119250481,1,5,28,"F",1,2,28,0
2019,135518043,119250533,1,5,30,"M",1,2,30,0
2019,135518062,119250573,1,5,33,"M",0,3,33,0
2019,135520613,119250586,1,5,36,"M",1,2,36,0
2019,135520702,119257708,1,5,34,"M",1,2,34,0
2019,135520735,119257731,6,5,33,"M",1,2,33,0
2019,135520730,119257731,1,5,35,"M",1,1,35,0
2019,135520734,119257731,5,5,24,"F",1,2,24,0
2019,135520731,119257731,2,5,27,"M",1,2,27,0
2019,135520733,119257731,4,5,34,"F",1,2,34,0
2019,135520732,119257731,3,5,35,"M",1,2,35,0
2019,135520760,119250696,1,4,,"U",0,3,,
2019,135520850,119250772,1,5,30,"M",1,2,30,0
2019,135520864,119250788,1,5,30,"M",3,2,30,0
2019,135520885,119250808,1,5,53,"F",1,2,53,0
2019,135518188,119253554,1,5,27,"F",3,2,27,0
2019,135520919,119250833,1,5,43,"F",3,2,43,0
2019,135525916,119250840,2,5,21,"F",3,2,21,0
2019,135525915,119250840,1,5,41,"F",3,2,41,0
2019,135520974,119250877,1,5,30,"F",3,2,30,0
2019,135521026,119250922,1,5,16,"M",1,2,16,0
2019,135521031,119250926,1,5,15,"F",3,2,15,0
2019,135492866,119232838,1,5,34,"M",1,3,34,0
2019,135497254,119232841,1,5,25,"M",1,2,25,0
2019,135486747,119232846,1,5,56,"F",1,2,56,0
2019,135497267,119229041,1,5,40,"M",1,2,40,0
2019,135492899,119229057,2,5,49,"M",1,2,49,0
2019,135492898,119229057,1,5,58,"M",1,2,58,0
2019,135486778,119232866,1,5,30,"M",1,2,30,0
2019,135486779,119232866,2,5,30,"M",1,2,30,0
2019,135486814,119229074,0,,,"",,,,
2019,135486846,119232904,1,5,29,"M",1,2,29,0
2019,135486849,119232909,0,,,"",,,,
