"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,106954098,94782297,1,5,20,"M",1,,20,0
2017,106954954,94783044,1,5,24,"M",1,,24,0
2017,106955126,94783171,1,5,32,"M",1,,32,0
2017,106955307,94783313,1,5,5,"F",1,,5,0
2017,106955300,94783341,1,5,35,"F",2,,35,0
2017,106955303,94783341,2,5,44,"M",2,,44,0
2017,106955655,94783617,0,,,"",,,,
2017,106955879,94783813,0,,,"",,,,
2017,106955990,94783893,0,,,"",,,,
2017,106956005,94783906,1,5,56,"M",1,,56,0
2017,106956033,94783939,1,4,,"F",0,,,
2017,106956032,94783961,1,5,17,"M",1,,17,0
2017,106956037,94783961,2,5,16,"M",1,,16,0
2017,106956196,94784064,1,4,,"U",0,,,
2017,106956270,94784125,2,5,21,"M",2,,21,0
2017,106956266,94784125,1,5,20,"M",2,,20,0
2017,106956472,94784292,1,5,22,"M",1,,22,0
2017,106956740,94784526,1,5,31,"M",1,,31,0
2017,106956885,94784657,1,5,23,"M",2,,23,0
2017,106957035,94784792,1,5,46,"M",2,,46,0
2017,106957769,94785392,1,5,37,"M",2,,37,0
2017,106957761,94785436,1,5,15,"M",2,,15,0
2017,106957765,94785436,2,5,18,"M",2,,18,0
2017,106957947,94785537,1,5,22,"F",2,,22,0
2017,106957989,94785583,1,5,39,"M",1,,39,0
2017,106958119,94785701,1,5,36,"M",2,,36,0
2017,106958237,94785801,1,5,50,"F",1,,50,0
2017,106958523,94786049,1,5,15,"M",1,,15,0
2017,106958587,94786094,1,5,29,"M",1,,29,0
2017,106958651,94786141,2,5,23,"M",2,,23,0
2017,106958643,94786141,1,5,22,"M",2,,22,0
2017,106958845,94786306,1,5,24,"F",1,,24,0
2017,106958897,94786343,1,5,37,"M",2,,35,40
2017,106998345,94819948,1,5,23,"F",1,,23,0
2017,106998428,94820020,1,4,,"F",2,,,
2017,106998440,94820040,1,5,20,"M",2,,20,0
2017,106998607,94820179,0,,,"",,,,
2017,106998778,94820331,2,5,14,"F",2,,14,0
2017,106998776,94820331,1,5,14,"M",2,,14,0
2017,106998852,94820393,1,5,41,"F",1,,41,0
2017,106998992,94820510,1,5,14,"M",2,,14,0
2017,106998997,94820510,2,5,14,"M",2,,14,0
2017,106999075,94820575,0,,,"",,,,
2017,106999114,94820603,0,,,"",,,,
2017,106999229,94820698,1,5,14,"F",2,,14,0
2017,106999320,94820777,2,5,21,"F",2,,21,0
2017,106999319,94820777,1,5,21,"F",2,,21,0
2017,106999343,94820805,0,,,"",,,,
2017,106999437,94820869,0,,,"",,,,
2017,106999678,94821081,1,5,44,"M",1,,44,0
2017,106999700,94821143,2,5,31,"M",2,,31,0
2017,106999695,94821143,1,5,34,"F",2,,34,0
