"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2017,5,94875900,12.25,1,7746313
2017,5,94876644,0.19,1,7746478
2017,4,94877337,0.21,1,7746620
2017,4,94877636,0.56,1,7746686
2017,5,94878111,0.72,1,7746794
2017,5,94878756,147.6,1,7746925
2017,17,95361562,,,7815712
2017,5,95363106,0.5,1,7816025
2017,4,95363106,0.098,1,7816024
2017,5,95366611,4.73,1,7816574
2017,16,95366611,5,9,7816575
2017,18,95366611,,,7816577
2017,5,95366849,1.7,1,7816617
2017,5,95367064,4.7,1,7816663
2017,17,95368204,,,7816782
2017,5,95368976,4.68,1,7816922
2017,5,95369576,1,1,7817038
2017,5,95370321,10.64,1,7817278
2017,4,95370321,0.357,1,7817276
2017,5,95371085,0.7,1,7817407
2017,15,95371520,4,9,7817488
2017,1,95371520,0.1,1,7817486
2017,1,95371905,6.55,1,7817555
2017,4,95371905,1.16,1,7817556
2017,5,95373830,8,1,7817874
2017,5,95373867,3,1,7817882
2017,8,95375360,1,9,7818163
2017,5,95375360,13.9,1,7818161
2017,1,95375697,14.4,1,7818214
2017,6,95376979,472,1,7818361
2017,5,95377129,1,3,7818368
2017,5,95378083,13.6,1,7818464
2017,4,95378141,0.182,1,7818469
2017,5,95378622,0.08,1,7818554
2017,4,95378748,0.182,1,7818570
2017,5,95378845,2,1,7818580
2017,2,95378845,0.01,1,7818579
2017,5,95379087,397.26,1,7818607
2017,5,95379477,8.7,1,7818664
2017,5,95379538,0.5,3,7818674
2017,17,95381547,,,7818860
2017,16,95381656,3,9,7818877
2017,5,95381935,0.64,1,7818935
2017,5,95382053,12.43,1,7818962
2017,5,95382246,4.5,1,7819003
2017,17,95383141,,,7819340
2017,17,95383733,,,7819490
2017,1,95385740,0.27,1,7819757
2017,4,95385849,0.056,1,7819788
2017,5,95386055,0.31,1,7819856
2017,1,95386158,0.01,1,7819879
2017,4,95386158,0.273,1,7819881
2017,2,95386803,14.3,1,7819970
2017,1,95387018,0.036,1,7819989
2017,4,95387754,0.33,1,7820123
2017,2,95387882,0.47,1,7820135
2017,17,95388494,,,7820268
2017,17,95388638,,,7820285
2017,4,95389940,14,1,7820426
2017,4,95742309,0.7,1,7875030
2017,17,95742327,,,7875038
2017,5,95746258,2.8,1,7875394
2017,5,95746622,2.7,1,7875440
2017,5,95747050,0.08,1,7875460
2017,5,95747184,2,1,7875469
2017,2,95748290,1,1,7875645
2017,4,95361523,0.056,1,7815699
2017,1,95363906,1.7,1,7816144
2017,2,95363906,117.1,1,7816147
2017,5,95363906,26,1,7816150
2017,5,95363982,16.6,1,7816169
2017,5,95364593,3,1,7816264
2017,5,95366826,4,1,7816615
2017,17,95368207,,,7816783
2017,4,95368357,0.5,1,7816801
2017,5,95368665,14.32,1,7816858
