"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
209032019,20903,2019,"WI0010100","WI0010100","","N","N",,"I","ADAMS","ADAMS PD","Adams","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",1886,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,1,0,1,0,0,01-JUN-02,01-DEC-13,01-DEC-13,,01-MAR-16,01-MAR-16,"N","ADAMS","Non-MSA","Y","Y","Y"
209042019,20904,2019,"WI0010200","WI0010200","","N","N",,"I","ROME TOWN","ROME TOWNSHIP PD NEKOOSA","Rome Town","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",2727,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,0,0,0,0,0,01-JUN-02,01-JAN-13,01-JAN-13,,01-OCT-15,01-OCT-15,"N","ADAMS","Non-MSA","Y","Y","Y"
209072019,20907,2019,"WI0030000","WI0030000","","N","N",,"I","BARRON","BARRON CO SO BARRON","Barron","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","County",29157,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",27,22,49,2,22,24,0,0,01-JUN-02,01-SEP-06,01-SEP-06,01-FEB-20,01-OCT-15,01-OCT-15,"N","BARRON","Non-MSA","Y","Y","Y"
209082019,20908,2019,"WI0030100","WI0030100","","N","N",,"I","RICE LAKE","RICE LAKE PD","Rice Lake","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",8369,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",17,0,17,1,0,1,0,0,01-JUN-02,01-MAY-06,01-MAY-06,01-FEB-20,01-APR-17,01-APR-17,"N","BARRON","Non-MSA","Y","Y","Y"
209092019,20909,2019,"WI0030200","WI0030200","","N","N",,"I","BARRON","BARRON PD","Barron","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",3306,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,0,0,0,0,0,01-JUN-02,01-JAN-19,01-JAN-19,01-MAR-20,01-MAR-20,01-MAR-20,"N","BARRON","Non-MSA","Y","Y","Y"
209102019,20910,2019,"WI0030300","WI0030300","","N","N",,"I","CHETEK","CHETEK PD","Chetek","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",2097,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,1,1,2,0,0,01-JUN-02,01-JAN-19,01-JAN-19,01-MAR-20,01-MAR-20,01-MAR-20,"N","BARRON","Non-MSA","Y","Y","Y"
209162019,20916,2019,"WI0050000","WI0050000","","N","N",,"I","BROWN","BROWN CO SO GREEN BAY","Brown","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","County",98660,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",150,244,394,12,62,74,0,0,01-JUN-02,01-JAN-16,01-JAN-16,,01-APR-17,01-APR-17,"N","BROWN","Green Bay, WI","Y","Y","Y"
209172019,20917,2019,"WI0050100","WI0050100","","N","N",,"I","DE PERE","DE PERE PD","De Pere","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",25163,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",32,0,32,3,4,7,0,0,01-JUN-02,01-JAN-15,01-JAN-15,,01-APR-17,01-APR-17,"N","BROWN","Green Bay, WI","Y","Y","Y"
209182019,20918,2019,"WI0050200","WI0050200","","N","N",,"I","GREEN BAY","GREEN BAY PD","Green Bay","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",104992,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",154,11,165,27,26,53,0,0,01-JUN-02,01-JAN-10,01-JAN-10,01-MAR-19,01-SEP-15,01-SEP-15,"N","BROWN","Green Bay, WI","Y","Y","Y"
209232019,20923,2019,"WI0050800","WI0050800","","N","N",,"I","ASHWAUBENON","ASHWAUBENON PD GREEN BAY","Ashwaubenon","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",17311,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",48,2,50,4,5,9,0,0,01-JUN-02,01-JAN-14,01-JAN-14,01-MAR-19,01-APR-17,01-APR-17,"N","BROWN","Green Bay, WI","Y","Y","Y"
209242019,20924,2019,"WI0050900","WI0050900","","N","N",,"I","HOBART-LAWRENCE","HOBART LAWRENCE POLICE DEPARTMENT","Hobart-Lawrence","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",15460,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",9,0,9,1,1,2,0,0,01-JUN-02,01-JAN-18,01-JAN-18,,01-MAR-19,01-MAR-19,"N","BROWN","Green Bay, WI","Y","Y","Y"
209282019,20928,2019,"WI0070000","WI0070000","","N","N",,"I","BURNETT","BURNETT CO SO SIREN","Burnett","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","County",12699,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",14,8,22,4,10,14,0,0,01-JUN-02,01-JAN-10,01-JAN-10,01-FEB-20,01-OCT-15,01-OCT-15,"N","BURNETT","Non-MSA","Y","Y","Y"
209302019,20930,2019,"WI0070200","WI0070200","","N","N",,"I","SIREN","SIREN PD","Siren","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",770,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,3,6,0,1,1,0,0,01-JUN-02,01-JAN-10,01-JAN-10,,01-OCT-15,01-OCT-15,"N","BURNETT","Non-MSA","Y","Y","Y"
209312019,20931,2019,"WI0080000","WI0080000","","N","N",,"I","CALUMET","CALUMET CO SO CHILTON","Calumet","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","County",26746,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",26,10,36,2,17,19,0,0,01-JUN-02,01-JAN-09,01-JAN-09,01-FEB-20,01-OCT-15,01-OCT-15,"N","CALUMET","Appleton, WI","Y","Y","Y"
209322019,20932,2019,"WI0080100","WI0080100","","N","N",,"I","CHILTON","CHILTON PD","Chilton","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",3774,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,1,0,1,0,0,01-JUN-02,01-JAN-09,01-JAN-09,01-FEB-20,01-OCT-15,01-OCT-15,"N","CALUMET","Appleton, WI","Y","Y","Y"
209332019,20933,2019,"WI0080200","WI0080200","","N","N",,"I","NEW HOLSTEIN","NEW HOLSTEIN PD","New Holstein","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",3056,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,0,1,1,0,0,01-JUN-02,01-JAN-09,01-JAN-09,01-FEB-20,01-OCT-15,01-OCT-15,"N","CALUMET","Appleton, WI","Y","Y","Y"
209342019,20934,2019,"WI0080300","WI0080300","","N","N",,"I","BRILLION","BRILLION PD","Brillion","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",3100,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,1,0,1,0,0,01-JUN-02,01-JAN-09,01-JAN-09,01-FEB-20,01-OCT-15,01-OCT-15,"N","CALUMET","Appleton, WI","Y","Y","Y"
209352019,20935,2019,"WI0090000","WI0090000","","N","N",,"I","CHIPPEWA","CHIPPEWA CO SO CHIPPEWA FALLS","Chippewa","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","County",32680,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",38,14,52,6,16,22,0,0,01-JUN-02,01-JAN-10,01-JAN-10,01-MAR-20,01-OCT-15,01-OCT-15,"N","CHIPPEWA","Eau Claire, WI","Y","Y","Y"
209362019,20936,2019,"WI0090100","WI0090100","","N","N",,"I","CHIPPEWA FALLS","CHIPPEWA FALLS PD","Chippewa Falls","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",14237,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",21,0,21,2,3,5,0,0,01-JUN-02,01-JAN-15,01-JAN-15,01-MAR-20,01-MAR-16,01-MAR-16,"N","CHIPPEWA","Eau Claire, WI","Y","Y","Y"
