"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,98268269,89942312,1,1,,,,,,"",,,"",,
2017,98268422,89942447,1,4,,,,5,49,"M",1,1,"R",49,0
2017,98268478,89942496,1,4,,,,5,64,"F",1,2,"R",64,0
2017,98268623,89942627,1,4,,,,5,57,"M",1,2,"N",57,0
2017,98268669,89942669,1,8,,,,,,"",,,"",,
2017,98268724,89942721,1,4,,,,5,36,"M",1,2,"R",36,0
2017,98268730,89942721,2,4,,,,5,47,"M",1,2,"N",47,0
2017,98268854,89942830,1,4,,,,5,39,"M",2,2,"R",39,0
2017,98268929,89942900,1,6,,,,,,"",,,"",,
2017,98268974,89942925,1,4,,,,5,51,"M",1,2,"R",51,0
2017,98269039,89942983,1,4,,,,5,42,"M",1,2,"R",42,0
2017,98269094,89943033,1,4,,,,5,65,"F",1,2,"R",65,0
2017,98269180,89943106,1,4,,,,5,19,"M",2,2,"R",19,0
2017,98269321,89943238,1,4,,,,5,32,"F",1,1,"N",32,0
2017,98269342,89943257,1,4,,,,5,79,"F",1,2,"R",79,0
2017,98269380,89943294,1,3,,,,,,"",,,"",,
2017,98269442,89943347,1,4,,,,5,57,"M",1,2,"R",57,0
2017,98269565,89943459,1,1,,,,,,"",,,"",,
2017,98269650,89943532,1,3,,,,,,"",,,"",,
2017,98272262,89945958,1,1,,,,,,"",,,"",,
2017,98272411,89946087,1,4,,,,5,63,"M",1,2,"N",63,0
2017,98272722,89946371,1,4,,,,5,47,"F",2,2,"R",47,0
2017,98272795,89946436,1,4,,,,5,18,"F",1,2,"R",18,0
2017,98272837,89946477,1,4,,,,4,,"M",1,2,"N",,
2017,98272888,89946527,1,4,,,,5,74,"M",1,2,"N",74,0
2017,98272923,89946562,1,4,,,,5,56,"F",2,2,"N",56,0
2017,98273006,89946641,1,4,,,,5,59,"M",1,2,"R",59,0
2017,98273130,89946754,1,4,,,,5,71,"M",1,2,"R",71,0
2017,98273172,89946796,1,4,,,,5,21,"M",1,2,"R",21,0
2017,98273210,89946839,1,4,,,,5,61,"F",1,2,"R",61,0
2017,98273215,89946839,2,4,,,,5,64,"M",1,2,"R",64,0
2017,98273463,89947070,1,4,,,,5,64,"F",1,2,"R",64,0
2017,98273554,89947154,1,4,,,,5,61,"F",1,2,"R",61,0
2017,98273629,89947218,1,4,,,,5,47,"M",1,2,"N",47,0
2017,98273718,89947300,1,8,,,,,,"",,,"",,
2017,98273743,89947323,1,4,,,,5,15,"F",1,2,"R",15,0
2017,98273848,89947422,1,4,,,,5,39,"F",1,1,"R",39,0
2017,98273922,89947490,1,4,,,,5,19,"M",2,1,"N",19,0
2017,98274045,89947599,1,4,,,,5,18,"F",1,2,"R",18,0
2017,98274086,89947639,1,1,,,,,,"",,,"",,
2017,98274467,89947991,1,4,,,,5,22,"F",2,2,"R",22,0
2017,98274596,89948112,1,8,,,,,,"",,,"",,
2017,98274673,89948187,1,4,,,,5,15,"F",1,2,"R",15,0
2017,98274766,89948274,1,4,,,,5,57,"F",0,3,"N",57,0
2017,98274803,89948311,1,4,,,,5,71,"M",1,2,"R",71,0
2017,98275020,89948515,1,1,,,,,,"",,,"",,
2017,98275150,89948640,1,4,,,,5,38,"M",1,2,"R",38,0
2017,98275153,89948640,2,8,,,,,,"",,,"",,
2017,98275397,89948862,1,4,,,,5,45,"F",1,2,"R",45,0
2017,98275528,89948977,2,4,,,,5,27,"F",1,1,"N",27,0
2017,98275526,89948977,1,4,,,,5,39,"F",1,2,"R",39,0
2017,98275678,89949115,1,1,,,,,,"",,,"",,
2017,98276022,89949428,1,4,,,,5,58,"F",2,1,"N",58,0
2017,98276105,89949505,1,4,,,,5,12,"M",1,1,"R",12,0
2017,98276194,89949571,1,4,,,,5,72,"F",1,2,"R",72,0
