"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2016,106101902,83004612,11,"C",7,,""
2016,106075882,83059522,49,"C",5,0,"N"
2016,106073938,83046788,49,"C",5,0,"N"
2016,106076123,83060644,44,"C",5,,""
2016,106074073,83047805,49,"C",5,0,"N"
2016,106077259,83068804,44,"C",5,,""
2016,106080469,83089045,49,"C",5,0,"F"
2016,106074119,83047858,40,"C",5,,""
2016,106082701,86773837,49,"C",5,0,"N"
2016,106067853,86724558,49,"C",5,0,"N"
2016,106078545,83076992,49,"C",5,0,"F"
2016,106074315,83048920,40,"C",5,,""
2016,106082873,86773917,49,"C",5,0,"F"
2016,106079769,83084992,49,"C",5,0,"F"
2016,106080843,85088978,49,"C",5,0,"N"
2016,106084061,85101113,49,"C",5,0,"F"
2016,106078705,83078038,49,"C",5,0,"F"
2016,106078758,83078090,49,"A",5,0,"N"
2016,106080868,85088998,49,"C",5,0,"F"
2016,106077714,83071807,49,"C",5,0,"F"
2016,106078810,83078973,49,"C",5,0,"N"
2016,106084163,85102048,49,"C",5,0,"F"
2016,106076757,83064827,49,"C",5,0,"F"
2016,106078853,83079018,49,"C",5,0,"F"
2016,106081011,85089982,49,"C",5,0,"F"
2016,106084240,85102129,49,"C",5,0,"F"
2016,106075818,83059454,7,"C",5,,""
2016,106076851,83065822,49,"C",5,0,"N"
2016,106079002,83079990,49,"C",5,0,"F"
2016,106064660,84042065,44,"C",5,,""
2016,106102030,85993022,2,"C",7,,""
2016,106102090,85993076,11,"A",7,,""
2016,106103113,86000099,11,"A",47,,""
2016,106103234,86001074,2,"C",47,,""
2016,106103281,86001118,21,"C",18,,""
2016,106103311,86001145,11,"C",7,,""
2016,106103325,86001158,21,"C",18,,""
2016,106103335,86001170,2,"C",47,,""
2016,106103353,86001189,2,"C",18,,""
2016,106103394,86001225,21,"C",23,,""
2016,106103401,86002100,21,"C",23,,""
2016,106103498,86002200,2,"C",47,,""
2016,106103506,86002209,2,"C",47,,""
2016,106103514,86002219,21,"C",18,,""
2016,106102882,85998164,5,"C",6,,""
2016,106102186,85994008,5,"C",40,,""
2016,106103289,86001126,5,"C",40,,""
2016,106103650,86003202,5,"C",6,,""
2016,109738568,84102857,56,"C",20,,""
2016,109738845,83085966,56,"C",1,,""
2016,109739066,85092199,56,"C",20,,""
2016,109739133,84046150,56,"C",20,,""
2016,106080446,83089021,27,"C",46,,""
2016,106080450,83089026,29,"C",14,,""
2016,106080451,83089026,27,"C",14,,""
2016,106083698,85099060,27,"C",14,,""
2016,106074127,83047867,27,"C",14,,""
2016,106075211,83055264,27,"C",13,,""
2016,106078408,83075968,27,"C",13,,""
2016,106080524,83089926,27,"C",45,,""
2016,106080566,83089967,27,"C",46,,""
2016,106073116,83041531,27,"C",13,,""
2016,106076293,83061707,29,"C",13,,""
2016,106076330,83062631,27,"C",13,,""
2016,106076344,83062643,27,"C",13,,""
2016,106076347,83062645,27,"C",13,,""
2016,106079539,83083063,27,"C",13,,""
2016,106079540,83083064,27,"C",13,,""
2016,106074245,83048855,27,"C",14,,""
2016,106074259,83048868,27,"C",14,,""
2016,106077467,83069867,27,"C",13,,""
2016,106078535,83076981,27,"C",13,,""
2016,106077498,83069902,27,"C",13,,""
2016,106079654,83084015,27,"C",14,,""
2016,106080713,83090922,27,"C",13,,""
2016,106082869,86773913,27,"C",13,,""
