"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
116962016,11696,2016,"ND0010000","ND0010000","","N","N",,"I","ADAMS","ADAMS CO SO HETTINGER","Adams","","A",33,"North Dakota","ND","ND","4","West North Central","2","Midwest","Region II","County",2306,23380,"NDUCR0001","Attorney General's Office Bureau of Criminal Investigation Information Services Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",5,0,5,0,1,1,0,0,01-JAN-91,01-JAN-91,01-JAN-91,01-SEP-14,,,"N","ADAMS","Non-MSA","Y","Y","Y"
116972016,11697,2016,"ND0020000","ND0020000","","N","N",,"I","BARNES","BARNES CO SO VALLEY CITY","Barnes","","A",33,"North Dakota","ND","ND","4","West North Central","2","Midwest","Region II","County",4167,23380,"NDUCR0001","Attorney General's Office Bureau of Criminal Investigation Information Services Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",8,0,8,0,1,1,0,0,01-JAN-91,01-JAN-91,01-JAN-91,01-SEP-14,,,"N","BARNES","Non-MSA","Y","Y","Y"
116982016,11698,2016,"ND0020100","ND0020100","","N","N",,"I","VALLEY CITY","VALLEY CITY PD","Valley City","","A",33,"North Dakota","ND","ND","4","West North Central","2","Midwest","Region II","City",6680,23380,"NDUCR0001","Attorney General's Office Bureau of Criminal Investigation Information Services Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,0,11,1,1,2,0,0,01-JAN-91,01-APR-98,01-APR-98,01-SEP-14,,,"N","BARNES","Non-MSA","Y","Y","Y"
116992016,11699,2016,"ND0030000","ND0030000","","N","N",,"I","BENSON","BENSON CO SO MINNEWAUKAN","Benson","","A",33,"North Dakota","ND","ND","4","West North Central","2","Midwest","Region II","County",6611,23380,"NDUCR0001","Attorney General's Office Bureau of Criminal Investigation Information Services Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",3,0,3,1,0,1,0,0,01-JAN-91,01-NOV-09,01-NOV-09,01-DEC-14,,,"N","BENSON","Non-MSA","Y","Y","Y"
117002016,11700,2016,"ND0040000","ND0040000","","N","N",,"I","BILLINGS","BILLINGS CO SO MEDORA","Billings","","A",33,"North Dakota","ND","ND","4","West North Central","2","Midwest","Region II","County",813,23380,"NDUCR0001","Attorney General's Office Bureau of Criminal Investigation Information Services Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",5,0,5,1,0,1,0,0,01-JAN-91,01-OCT-09,01-OCT-09,01-SEP-14,,,"N","BILLINGS","Non-MSA","Y","Y","Y"
117012016,11701,2016,"ND0040100","ND0040100","","N","N",,"I","MEDORA","MEDORA PD","Medora","","A",33,"North Dakota","ND","ND","4","West North Central","2","Midwest","Region II","City",138,23380,"NDUCR0001","Attorney General's Office Bureau of Criminal Investigation Information Services Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-91,01-JAN-10,01-OCT-10,01-SEP-14,,,"N","BILLINGS","Non-MSA","Y","Y","Y"
117022016,11702,2016,"ND0050000","ND0050000","","N","N",,"I","BOTTINEAU","BOTTINEAU CO SO BOTTINEAU","Bottineau","","A",33,"North Dakota","ND","ND","4","West North Central","2","Midwest","Region II","County",6618,23380,"NDUCR0001","Attorney General's Office Bureau of Criminal Investigation Information Services Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",11,4,15,0,0,0,0,0,01-JAN-91,01-JAN-91,01-JAN-91,01-SEP-14,,,"N","BOTTINEAU","Non-MSA","Y","Y","Y"
117052016,11705,2016,"ND0060000","ND0060000","","N","N",,"I","BOWMAN","BOWMAN CO SO BOWMAN","Bowman","","A",33,"North Dakota","ND","ND","4","West North Central","2","Midwest","Region II","County",1484,23380,"NDUCR0001","Attorney General's Office Bureau of Criminal Investigation Information Services Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",4,0,4,0,1,1,0,0,01-JAN-91,01-FEB-92,01-FEB-92,01-MAR-15,,,"N","BOWMAN","Non-MSA","Y","Y","Y"
117062016,11706,2016,"ND0060100","ND0060100","","N","N",,"I","BOWMAN","BOWMAN PD","Bowman","","A",33,"North Dakota","ND","ND","4","West North Central","2","Midwest","Region II","City",1764,23380,"NDUCR0001","Attorney General's Office Bureau of Criminal Investigation Information Services Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,1,0,1,0,0,01-JAN-91,01-JAN-91,01-JAN-91,01-APR-15,,,"N","BOWMAN","Non-MSA","Y","Y","Y"
117072016,11707,2016,"ND0070000","ND0070000","","N","N",,"I","BURKE","BURKE CO SO BOWBELLS","Burke","","A",33,"North Dakota","ND","ND","4","West North Central","2","Midwest","Region II","County",2017,23380,"NDUCR0001","Attorney General's Office Bureau of Criminal Investigation Information Services Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",4,0,4,0,1,1,0,0,01-JAN-91,01-JAN-91,01-JAN-91,01-NOV-14,,,"N","BURKE","Non-MSA","Y","Y","Y"
117082016,11708,2016,"ND0070500","ND0070500","","N","N",,"I","POWERS LAKE","POWERS LAKE PD","Powers Lake","","A",33,"North Dakota","ND","ND","4","West North Central","2","Midwest","Region II","City",313,23380,"NDUCR0001","Attorney General's Office Bureau of Criminal Investigation Information Services Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-91,01-JAN-96,01-JAN-96,01-OCT-14,,,"N","BURKE","Non-MSA","Y","Y","Y"
117092016,11709,2016,"ND0080000","ND0080000","","N","N",,"I","BURLEIGH","BURLEIGH CO SO BISMARCK","Burleigh","","A",33,"North Dakota","ND","ND","4","West North Central","2","Midwest","Region II","County",16177,23380,"NDUCR0001","Attorney General's Office Bureau of Criminal Investigation Information Services Section","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",46,37,83,6,24,30,0,0,01-JAN-91,01-JUN-92,01-JUN-92,01-SEP-14,,,"N","BURLEIGH","Bismarck, ND","Y","Y","Y"
