"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
209032017,20903,2017,"WI0010100","WI0010100","","N","N",,"I","ADAMS","ADAMS PD","Adams","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",1878,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JUN-02,01-DEC-13,01-DEC-13,,01-MAR-16,01-MAR-16,"N","ADAMS","Non-MSA","Y","Y","Y"
209042017,20904,2017,"WI0010200","WI0010200","","N","N",,"I","ROME TOWN","ROME TOWNSHIP PD NEKOOSA","Rome Town","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",2710,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,0,0,0,0,0,01-JUN-02,01-JAN-13,01-JAN-13,,01-OCT-15,01-OCT-15,"N","ADAMS","Non-MSA","Y","Y","Y"
209072017,20907,2017,"WI0030000","WI0030000","","N","N",,"I","BARRON","BARRON CO SO BARRON","Barron","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","County",29367,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",27,19,46,2,24,26,0,0,01-JUN-02,01-SEP-06,01-SEP-06,,01-OCT-15,01-OCT-15,"N","BARRON","Non-MSA","Y","Y","Y"
209082017,20908,2017,"WI0030100","WI0030100","","N","N",,"I","RICE LAKE","RICE LAKE PD","Rice Lake","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",8406,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",16,0,16,1,0,1,0,0,01-JUN-02,01-MAY-06,01-MAY-06,,01-APR-17,01-APR-17,"N","BARRON","Non-MSA","Y","Y","Y"
209162017,20916,2017,"WI0050000","WI0050000","","N","N",,"I","BROWN","BROWN CO SO GREEN BAY","Brown","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","County",97218,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",144,113,257,14,39,53,0,0,01-JUN-02,01-JAN-16,01-APR-17,,01-APR-17,01-APR-17,"N","BROWN","Green Bay, WI","Y","Y","Y"
209172017,20917,2017,"WI0050100","WI0050100","","N","N",,"I","DE PERE","DE PERE PD","De Pere","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",25066,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",33,0,33,3,4,7,0,0,01-JUN-02,01-JAN-15,01-JAN-15,,01-APR-17,01-APR-17,"N","BROWN","Green Bay, WI","Y","Y","Y"
209182017,20918,2017,"WI0050200","WI0050200","","N","N",,"I","GREEN BAY","GREEN BAY PD","Green Bay","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",105331,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","N",6,"2","Cities from 100,000 thru 249,000","2","Cities from 100,000 thru 249,000","Y",1,"R","Y",161,13,174,24,26,50,0,0,01-JUN-02,01-JAN-10,01-JAN-10,,01-SEP-15,01-SEP-15,"N","BROWN","Green Bay, WI","Y","Y","Y"
209232017,20923,2017,"WI0050800","WI0050800","","N","N",,"I","ASHWAUBENON","ASHWAUBENON PD GREEN BAY","Ashwaubenon","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",17326,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",46,2,48,4,5,9,0,0,01-JUN-02,01-JAN-14,01-JAN-14,,01-APR-17,01-APR-17,"N","BROWN","Green Bay, WI","Y","Y","Y"
209282017,20928,2017,"WI0070000","WI0070000","","N","N",,"I","BURNETT","BURNETT CO SO SIREN","Burnett","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","County",12506,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",14,7,21,3,9,12,0,0,01-JUN-02,01-JAN-10,01-JAN-10,,01-OCT-15,01-OCT-15,"N","BURNETT","Non-MSA","Y","Y","Y"
209302017,20930,2017,"WI0070200","WI0070200","","N","N",,"I","SIREN","SIREN PD","Siren","","A",54,"Wisconsin","WI","WI","3","East North Central","2","Midwest","Region II","City",774,23399,"WIUCR0001","Wisconsin Department of Justice Bureau of Justice Information and Analysis","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,1,1,0,0,01-JUN-02,01-JAN-10,01-JAN-10,,01-OCT-15,01-OCT-15,"N","BURNETT","Non-MSA","Y","Y","Y"
