"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2019,18,139074578,26183155
2019,12,139074585,26183159
2019,3,139077860,26178734
2019,12,139078078,26178765
2019,12,139082749,26188364
2019,12,139078407,26178853
2019,12,139075146,26188448
2019,12,139083110,26178866
2019,9,139083151,26183310
2019,9,139083153,26188464
2019,12,139083182,26188475
2019,12,141384619,27370710
2019,20,141384648,27362386
2019,9,141392722,27339871
2019,12,141411986,27370741
2019,18,141384714,27339863
2019,9,141412060,27339870
2019,18,141412312,27370824
2019,12,141412513,27370872
2019,2,141392921,27339929
2019,20,141393086,27339969
2019,12,141393152,27339988
2019,12,141393141,27339984
2019,12,141393349,27362574
2019,18,141393329,27340035
2019,18,141385411,27362562
2019,12,141412957,27370979
2019,12,141393353,27370984
2019,12,141412965,27362576
2019,2,141413131,27371015
2019,12,141393434,27340067
2019,12,141413209,27340072
2019,20,141413290,27371049
2019,9,141413314,27371057
2019,9,141413312,27371055
2019,12,141385635,27371056
2019,9,141413319,27371060
2019,9,141413320,27371061
2019,20,141413441,27371085
2019,19,141385694,27371088
2019,12,141385716,27371100
2019,2,141413555,27362644
2019,12,141413564,27371113
2019,12,141393660,27340117
2019,12,141413686,27371141
2019,9,141385807,27371144
2019,2,141385807,27362658
2019,19,141413727,27371145
2019,18,141393717,27340129
2019,12,141385819,27340130
2019,12,141413758,27371153
2019,20,141413766,27340134
2019,10,141413795,27371162
2019,12,141413820,27371170
2019,3,141393864,27371207
2019,6,141414001,27371208
2019,12,141414011,27371210
2019,12,141414150,27371236
2019,12,141414161,27362697
2019,9,141414198,27371247
2019,12,141414200,27371248
2019,12,141414283,27362717
2019,2,141386156,27362719
2019,9,141386160,27371267
2019,12,141414553,27371320
2019,18,141414751,27371382
2019,2,141416515,27371390
2019,12,141416514,27362799
2019,12,141414894,27371419
2019,12,141414843,27371411
2019,12,141414968,27371436
2019,9,141417896,27363114
2019,2,141421623,27363115
2019,12,141417903,27363118
2019,12,141421640,27371788
2019,12,141421653,27371793
2019,12,141421668,27371795
