"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2019,5,116112393,2.7,1,11418039
2019,2,116112398,1,1,11418041
2019,16,116112418,1.2,1,11418046
2019,5,116101864,0.58,3,11418048
2019,2,116112429,3,1,11418049
2019,4,116101897,14,9,11427920
2019,5,116101913,421,1,11418059
2019,5,116101920,0.7,3,11427928
2019,1,116112484,0.3,1,11427940
2019,16,116112490,2.2,1,11422992
2019,5,116101992,0.01,3,11427946
2019,4,116102000,5.1,1,11427948
2019,5,116102010,0.59,3,11418071
2019,8,116102061,7,1,11427962
2019,4,116102078,20,9,11427965
2019,8,116112547,5.5,1,11427970
2019,5,116102119,0.19,3,11427981
2019,4,116102135,1,9,11427985
2019,4,116102140,11.5,1,11427987
2019,1,116107611,3,9,11423021
2019,16,116102143,7,9,11427988
2019,18,116102153,,,11427994
2019,4,116102153,2.7,1,11427993
2019,1,116102153,14,1,11427992
2019,5,116107623,139,1,11423024
2019,5,116112582,98,1,11418095
2019,5,116102170,7,1,11428003
2019,5,116102176,4.4,1,11428008
2019,1,116102187,1,1,11428016
2019,4,116102187,1,1,11428017
2019,8,116102189,6,1,11428018
2019,2,116102196,1,9,11423031
2019,1,116102209,11.9,1,11418107
2019,8,116102211,0.1,3,11428027
2019,8,116102213,2,9,11428029
2019,5,116102215,2,1,11428030
2019,4,116107645,2.5,1,11423036
2019,4,116107647,0.4,1,11423037
2019,1,116102225,0.7,1,11428034
2019,5,116102228,8,1,11428035
2019,12,116102230,3.2,1,11428037
2019,1,116102239,0.2,1,11428043
2019,5,116102241,3,1,11428045
2019,5,116102255,10.2,1,11428051
2019,16,116102260,0.01,7,11428052
2019,4,116102268,3.2,1,11428057
2019,4,116102277,35.4,1,11428067
2019,5,116102278,64,1,11428068
2019,4,116102282,7.9,1,11428070
2019,4,114872743,40,9,11100611
2019,5,114879438,5.1,1,11105171
2019,4,114879233,110,1,11105147
2019,2,114879233,1.86,2,11100592
2019,5,114876750,1,3,11100781
2019,5,114873565,0.02,1,11105277
2019,5,114876839,2.5,1,11100789
2019,5,114880592,1,1,11105330
2019,5,114873844,1.79,3,11105334
2019,5,114873871,5.5,1,11105339
2019,4,114877424,3,1,11106685
2019,1,114874060,1,1,11106688
2019,4,114874065,1,9,11105352
2019,16,114874065,3,9,11105353
2019,5,114874143,10.19,1,11100870
2019,4,114881001,44,9,11105388
2019,4,114877634,3,9,11100886
2019,5,114884250,1.4,1,11106734
2019,4,114881135,1,9,11106737
2019,1,114877713,1,1,11106738
2019,5,114878071,1.1,3,11105433
2019,2,124765955,1.3,1,13895496
2019,5,124765959,4.2,1,13895498
2019,1,124767231,0.001,1,13895638
2019,5,124770341,1.3,4,13886033
2019,8,124767981,1,9,13895725
2019,1,124767981,0.3,1,13895724
2019,5,124768012,0.07,3,13895736
2019,2,124768024,3.16,2,13895739
2019,5,124768067,0.07,3,13895746
2019,5,124770474,0.05,3,13886067
2019,5,124768169,9.54,1,13895762
2019,1,124768169,0.33,3,13895761
2019,2,124768209,1.4,1,13900990
2019,12,124768374,1,9,13895789
2019,5,124768399,2,7,13886088
2019,8,124770701,5,9,13901039
2019,16,124770701,1,9,13901040
2019,1,109946927,3.5,1,10260253
2019,5,109938777,1.66,3,10268264
2019,4,109942860,50,9,10268270
2019,5,109942860,3.5,1,10260267
2019,1,109942860,3.5,1,10260266
2019,4,109939050,35,9,10268282
2019,16,109939050,3,9,10268283
2019,8,109939050,4,9,10268281
2019,5,109950957,1,9,10260504
2019,4,109949084,3,9,10260513
2019,1,109949084,1,9,10260514
2019,5,109954634,1,11,10265590
2019,1,109937737,0.01,9,10268160
2019,5,113128646,0.8,1,10786136
2019,2,121119852,0.1,3,13002510
2019,5,109938151,11.7,1,10268205
2019,4,109943134,19,9,10265394
2019,5,109950429,50,1,10268484
2019,5,109944022,1,9,10265532
2019,16,109944022,22,9,10265531
2019,5,109950782,5.6,1,10268521
2019,5,109944191,16.7,1,10265552
2019,5,109954294,22,1,10265560
2019,5,109951114,0.4,1,10268542
2019,5,109959387,7.4,1,10265581
2019,1,109951881,0.4,1,10268625
2019,4,109959803,1,9,10260603
2019,5,109960073,1,3,10260633
2019,8,121119866,31,9,12992523
2019,5,121124852,22.7,1,12997550
2019,7,121119892,55,9,12992530
2019,5,121124949,1,1,13002526
2019,5,121124978,3.2,1,13002530
2019,1,121115011,1.4,1,12992550
2019,5,121125543,0.66,3,13002621
2019,5,121120355,0.05,3,12992594
2019,5,121125612,5,9,13002635
2019,5,121125612,5,1,13002634
2019,4,121120653,1,11,12992650
2019,16,121126376,8,1,13002767
2019,16,121120993,4,9,13002775
2019,1,121121008,0.01,1,12992721
2019,5,121121028,0.158,3,12997776
2019,5,121126506,8.54,1,13002790
2019,4,121116065,1,11,12997784
2019,4,121126540,65.19,1,13002797
2019,1,121121494,1.1,1,12992797
2019,12,121116261,18.7,1,12997813
2019,4,121121286,0.2,1,13002830
2019,1,121121286,0.3,1,12992771
2019,4,121116372,0.1,1,12992777
2019,5,121121371,3,1,12997837
2019,5,113123357,,,10786138
2019,4,121127000,4,1,13002863
2019,1,113128816,0.8,1,10786144
2019,4,113128816,14,9,10786145
2019,16,113128816,2,9,10791736
2019,4,113128851,210,9,10791744
2019,5,113130509,1,9,10791748
2019,4,113128891,12,9,10791755
2019,1,113130528,0.4,1,10791760
