"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2018,126305338,102530674,47,"C",20,,""
2018,126307762,102536298,16,"C",13,,""
2018,126307763,102536298,35,"C",13,,""
2018,126307799,102530723,49,"C",20,,"N"
2018,126313355,102530737,45,"C",20,,""
2018,126313378,102530751,5,"C",1,,""
2018,126307924,102530841,5,"C",13,,""
2018,126305555,102535336,45,"C",20,,""
2018,126313533,102536493,51,"C",18,,""
2018,126305667,102536516,35,"C",13,,""
2018,126305664,102536516,16,"C",13,,""
2018,126308004,102536524,35,"C",13,,""
2018,126305680,102536524,16,"C",13,,""
2018,126308023,102536538,35,"C",11,,""
2018,126313602,102536538,16,"C",18,,""
2018,126313675,102531001,47,"C",46,,""
2018,126305953,102541139,47,"C",20,,""
2018,126313881,102535665,5,"C",7,,""
2018,126305973,102541156,23,"C",12,,""
2018,126308194,102536685,39,"C",13,,""
2018,126308199,102541171,16,"C",13,,""
2018,126313927,102535721,16,"C",8,,""
2018,126313928,102535721,5,"C",8,,""
2018,126306023,102535721,23,"C",8,,""
2018,126314009,102536749,45,"C",20,,""
2018,126316160,102535845,21,"C",19,,""
2018,126308336,102535845,13,"C",19,,""
2018,126314111,102535868,51,"C",7,,""
2018,126314125,102536847,16,"C",20,,""
2018,126314142,102536854,51,"C",20,,""
2018,126316244,102541391,49,"C",20,,"F"
2018,126314163,102541391,5,"C",20,,""
2018,126316287,102536892,51,"C",20,,""
2018,126308458,102541438,16,"C",13,,""
2018,126308457,102541438,39,"C",13,,""
2018,126316331,102541463,51,"C",20,,""
2018,126308497,102541483,51,"C",46,,""
2018,126316422,102536041,51,"C",20,,""
2018,126316438,102536062,21,"C",18,,""
2018,126314340,102536984,51,"C",41,,""
2018,126316461,102541560,51,"C",20,,""
2018,126314377,102537012,51,"C",20,,""
2018,126316487,102537016,23,"C",8,,""
2018,126308592,102537018,27,"C",20,,""
2018,126316597,102541669,35,"C",13,,""
2018,126316643,102541716,51,"C",20,,""
2018,126308762,102537152,17,"C",7,,""
2018,126308776,102537163,49,"C",20,,"F"
2018,126314563,102537171,47,"C",20,,""
2018,126308791,102541817,49,"C",20,,"N"
2018,126316866,102541914,45,"C",20,,""
2018,126308874,102546371,63,"C",8,,""
2018,126316903,102546386,49,"C",20,,"F"
2018,126308923,102542009,51,"C",20,,""
2018,126308985,102537385,49,"C",5,,"N"
2018,126314924,102546533,51,"C",20,,""
2018,126314930,102542126,5,"C",20,,""
2018,126317125,102542126,49,"C",20,,"F"
2018,126317168,102537460,51,"C",14,,""
2018,126317236,102546615,23,"C",8,,""
2018,126309130,102542217,2,"C",25,,""
2018,126317250,102537518,56,"C",20,,""
2018,126309149,102537531,43,"C",20,,""
2018,126309241,102542283,17,"C",47,,""
2018,125019853,101410769,2,"C",8,,""
2018,125019859,101414650,45,"C",20,,""
2018,125019860,101414650,2,"C",20,,""
