"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2019,5,121118749,0.2,1,12998146
2019,5,121122912,1,11,13003116
2019,5,121122912,1,1,12992970
2019,12,121119088,11.7,1,12998233
2019,8,121119088,53.4,1,12998232
2019,8,121119088,240,5,12998231
2019,5,121129232,120,1,13003188
2019,17,121129232,10,9,13003189
2019,4,121129232,1,1,13003190
2019,5,121129383,2.6,1,13003231
2019,5,121129682,0.01,1,13003289
2019,12,121123706,4,9,12993140
2019,17,121123706,6,9,12993138
2019,12,121123706,4,1,12993139
2019,5,121134592,0.105,1,12998312
2019,5,121134594,221.4,1,13003315
2019,2,121134594,0.2,1,12998314
2019,12,121134599,0.6,1,12998315
2019,12,121134614,0.11,1,12998318
2019,17,121134612,,,12998316
2019,5,121134709,0.1,1,12998331
2019,5,121134752,1.001,1,12998333
2019,12,121130092,1,1,13003361
2019,5,121135101,10.536,1,12998379
2019,5,121130154,3,1,13003369
2019,4,121929959,12,1,13168961
2019,12,121929959,16,1,13168960
2019,5,121929959,20,1,13168958
2019,5,121929967,1,11,13168970
2019,5,121929967,10,9,13168968
2019,5,121929967,14,1,13168967
2019,5,121929984,0.001,1,13168986
2019,5,121929993,15,1,13168988
2019,11,121929993,9,9,13168989
2019,12,121929993,3,1,13168990
2019,12,121929999,2,1,13168993
2019,15,121930088,14,9,13169030
2019,12,121930017,1,1,13169002
2019,12,121930027,0.1,1,13169011
2019,5,121930031,1.25,1,13169015
2019,5,121930094,3,1,13169033
2019,15,121930054,3,9,13169022
2019,12,121930054,3.45,1,13169021
2019,17,121930054,16.23,1,13169020
2019,12,121930088,2,1,13169031
2019,8,121930115,10,9,13169038
2019,5,121930161,3,1,13169048
2019,5,121930236,20.1,1,13169059
2019,5,121930305,0.1,1,13169066
2019,5,121930354,1,1,13169069
2019,5,121930391,2,9,13169070
2019,5,121930392,3.6,1,13169071
2019,12,121930413,2,1,13169075
2019,5,121930419,0.5,1,13169076
2019,12,121930531,1,1,13169085
2019,5,121930555,21,1,13169086
2019,5,121930575,0.1,1,13169089
2019,5,121930585,0.1,1,13169090
2019,12,121930633,1,1,13169096
2019,5,121930660,10.75,1,13169106
2019,12,121930660,88,1,13169104
2019,9,121930660,20,9,13169105
2019,5,121930740,5,1,13169122
2019,5,121930745,1,1,13169124
2019,5,121930745,1,11,13169123
2019,5,121930754,0.5,1,13169126
2019,5,121930789,2,9,13169135
2019,5,121930789,3,1,13169133
2019,5,121930795,1,1,13169138
2019,5,121930801,14,1,13169140
2019,5,121930858,0.7,1,13169152
2019,5,121930868,0.001,1,13169154
2019,4,121930890,80,1,13169162
2019,8,121930890,85,9,13169161
2019,5,121930890,420,1,13169160
2019,5,121930905,1,11,13169166
2019,5,121930925,20,1,13169170
2019,12,121930942,1,1,13169175
2019,12,121931000,0.001,1,13169180
2019,5,121931027,7.2,1,13169185
2019,5,121931038,4,9,13169186
2019,5,121931038,0.017,1,13169187
2019,15,121931064,4.5,9,13169196
2019,12,121931064,1.5,9,13169198
2019,5,121931064,3,9,13169197
2019,5,121931070,1290,1,13169199
2019,8,121931070,75,9,13169200
2019,12,121931070,0.033,1,13169201
2019,7,121931075,4,9,13169205
2019,15,121931075,32,9,13169203
2019,12,121931075,8,9,13169204
