"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,136135373,119801137,0,,,"",,,,
2019,136150035,119801156,1,5,18,"M",1,2,18,0
2019,136150041,119801162,1,5,36,"M",0,3,36,0
2019,136135404,119801170,0,,,"",,,,
2019,136150008,119801132,1,5,42,"M",1,3,42,0
2019,136135409,119792084,1,5,18,"M",1,3,18,0
2019,136150092,119792109,1,5,23,"F",1,3,23,0
2019,136150110,119801232,2,5,17,"F",1,2,17,0
2019,136150109,119801232,1,5,17,"F",1,2,17,0
2019,136150121,119801238,1,5,16,"M",3,3,16,0
2019,136135462,119801242,1,5,34,"F",1,3,34,0
2019,136150130,119792128,1,5,52,"M",1,3,52,0
2019,136155028,119801248,1,5,21,"M",1,3,21,0
2019,136135517,119801323,0,,,"",,,,
2019,136155068,119801327,1,5,18,"M",1,3,18,0
2019,136135546,119801344,0,,,"",,,,
2019,136135552,119801355,0,,,"",,,,
2019,136135558,119801360,1,5,18,"F",1,2,18,0
2019,136150245,119801364,1,5,16,"F",1,3,16,0
2019,136135571,119801368,1,5,14,"F",1,3,14,0
2019,136155104,119801375,0,,,"",,,,
2019,136135581,119801380,0,,,"",,,,
2019,136150281,119801398,1,5,28,"F",1,3,28,0
2019,136150282,119801398,2,5,32,"M",0,3,32,0
2019,136150285,119801400,2,5,61,"F",1,3,61,0
2019,136150284,119801400,1,5,34,"M",1,3,34,0
2019,136150303,119801418,0,,,"",,,,
2019,136150313,119801424,1,5,33,"F",1,3,33,0
2019,136150318,119801430,1,5,27,"M",4,2,27,0
2019,136150321,119801437,1,5,14,"M",1,3,14,0
2019,136150343,119801454,1,5,20,"M",1,3,20,0
2019,136150353,119801461,1,5,16,"F",0,3,16,0
2019,136155168,119801464,4,5,14,"M",1,3,14,0
2019,136155166,119801464,2,5,16,"F",0,3,16,0
2019,136155165,119801464,1,5,14,"F",3,3,14,0
2019,136155167,119801464,3,5,14,"M",1,3,14,0
2019,136150356,119801466,1,5,15,"F",3,3,15,0
2019,136150365,119801475,1,5,24,"M",1,3,24,0
2019,136150374,119801485,0,,,"",,,,
2019,136150377,119801488,0,,,"",,,,
2019,136135707,119801490,1,5,46,"M",3,3,46,0
2019,136150388,119792322,1,5,20,"U",1,3,20,0
2019,136135719,119801500,1,5,43,"F",3,3,43,0
2019,136150400,119801506,0,,,"",,,,
2019,136135746,119792352,1,5,47,"M",2,2,47,0
2019,136155233,119801528,1,5,36,"M",2,3,36,0
2019,136150433,119801528,2,5,37,"F",1,3,37,0
2019,136155235,119796450,0,,,"",,,,
2019,136135776,119801545,1,5,34,"M",1,2,34,0
2019,136150472,119801560,1,5,30,"M",1,3,30,0
2019,136150473,119801560,2,5,28,"M",0,3,28,0
2019,136150489,119801575,1,5,16,"M",3,3,16,0
2019,136150497,119801583,1,5,21,"M",3,2,21,0
2019,136150510,119801592,0,,,"",,,,
2019,136135848,119801604,2,5,15,"F",3,2,15,0
2019,136135847,119801604,1,5,14,"F",1,3,14,0
2019,136150530,119801608,1,5,27,"F",3,3,27,0
2019,136135851,119801612,1,5,26,"M",1,3,26,0
2019,136135870,119801622,1,5,18,"M",1,3,18,0
2019,136150545,119801622,2,5,54,"M",1,3,54,0
2019,136150555,119801631,1,5,27,"M",3,2,27,0
2019,136150569,119801640,0,,,"",,,,
2019,136150571,119801642,1,5,19,"M",1,3,19,0
2019,136135901,119801647,0,,,"",,,,
2019,136150603,119801666,0,,,"",,,,
2019,136150614,119801675,0,,,"",,,,
2019,136155295,119801687,0,,,"",,,,
2019,136135955,119801697,1,5,27,"M",1,3,27,0
2019,136135963,119801702,1,5,23,"F",1,3,23,0
2019,136150724,119801770,1,5,16,"M",1,3,16,0
2019,136150731,119801779,0,,,"",,,,
2019,136151508,119802454,0,,,"",,,,
2019,136151530,119793849,0,,,"",,,,
2019,136137438,119793855,0,,,"",,,,
2019,136156987,119802485,0,,,"",,,,
2019,136137480,119793892,1,5,22,"M",0,3,22,0
2019,136157030,119797919,0,,,"",,,,
2019,136151591,119793927,1,5,26,"M",1,2,26,0
2019,136151602,119802546,0,,,"",,,,
2019,136151606,119793940,1,5,27,"M",1,3,27,0
2019,136157059,119802553,1,5,30,"M",3,3,30,0
2019,136137559,119802568,1,5,41,"M",3,3,41,0
2019,136137565,119802571,1,5,34,"M",1,3,34,0
2019,136151631,119802575,1,5,26,"M",1,3,26,0
2019,136157077,119793967,1,5,19,"M",0,3,19,0
