"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2016,104420030,82896287,35,"C",8,,""
2016,104433467,83415749,35,"C",12,,""
2016,104428941,82864964,35,"C",10,,""
2016,104429069,82865084,35,"C",10,,""
2016,104429072,82865088,35,"C",12,,""
2016,104428535,87420577,35,"C",12,,""
2016,104428864,82863938,35,"C",10,,""
2016,104452192,85810274,35,"C",21,,""
2016,104453042,86561856,35,"C",10,,""
2016,104453176,86562782,35,"C",10,,""
2016,104453262,86562855,35,"C",21,,""
2016,104454656,86745216,35,"C",21,,""
2016,104453562,86564718,35,"C",10,,""
2016,104453834,86980834,35,"C",10,,""
2016,104455967,83428640,35,"C",10,,""
2016,104457085,83434840,35,"C",8,,""
2016,104460407,84890895,35,"A",21,,""
2016,104457354,83435924,35,"C",8,,""
2016,104460720,85776252,35,"C",10,,""
2016,104459835,86651971,35,"C",8,,""
2016,104459872,86652007,35,"C",21,,""
2016,104457731,83437978,35,"C",10,,""
2016,104486040,83363618,35,"C",12,,""
2016,104490483,82879654,35,"C",12,,""
2016,104490518,82879683,35,"C",8,,""
2016,104486092,83363670,35,"C",8,,""
2016,104482818,82860859,35,"C",21,,""
2016,104483929,84494638,35,"C",8,,""
2016,104481826,82855232,35,"C",8,,""
2016,104486461,83365811,35,"C",12,,""
2016,104484341,84496771,35,"C",8,,""
2016,104485614,83361428,35,"C",8,,""
2016,104485662,83361479,35,"C",12,,""
2016,104485664,83361480,35,"C",12,,""
2016,104483598,84493471,35,"C",8,,""
2016,104485797,83361597,35,"C",12,,""
2016,104480507,82846807,35,"C",12,,""
2016,104475154,87281447,35,"C",21,,""
2016,104464121,85783612,35,"C",10,,""
2016,104473016,82873001,35,"C",8,,""
2016,104473145,82873166,35,"C",12,,""
2016,104474557,83824210,35,"C",8,,""
2016,104466752,87005799,35,"C",12,,""
2016,104466880,87005923,35,"C",21,,""
2016,104474734,87279272,35,"C",12,,""
2016,104479084,82839186,35,"C",8,,""
2016,109803212,83361419,35,"C",8,,""
2016,109803222,83366883,35,"C",12,,""
2016,109801866,83371568,35,"C",8,,""
2016,109242071,83420013,5,"C",13,,""
2016,109242080,83423155,16,"C",13,,""
2016,109242105,85800220,16,"C",13,,""
2016,109242109,85801247,16,"C",13,,""
2016,109243174,82868859,5,"C",14,,""
2016,109335513,86560898,16,"C",13,,""
2016,109335520,85804723,5,"C",13,,""
2016,109335524,85805836,5,"C",13,,""
2016,109335527,85806837,16,"C",13,,""
2016,109335534,85809175,16,"C",13,,""
2016,109335538,85810143,5,"C",13,,""
2016,109335544,85811239,16,"C",13,,""
2016,109335547,85812399,16,"C",13,,""
2016,109335549,85812400,16,"C",13,,""
2016,109335552,85812425,5,"C",13,,""
2016,109335555,85814482,16,"C",13,,""
2016,109335568,86564782,16,"C",13,,""
2016,109335570,86980812,16,"C",13,,""
2016,109335571,86980851,16,"C",13,,""
2016,109335573,86980917,16,"C",13,,""
2016,109335590,86747083,16,"C",13,,""
2016,109522345,85958121,16,"C",13,,""
2016,109522388,82867143,16,"C",13,,""
2016,104452196,85810279,16,"C",20,,""
2016,104452199,85810282,5,"C",25,,""
2016,104452200,85810284,16,"C",20,,""
2016,104452208,85810292,16,"C",20,,""
2016,104452211,85810294,5,"C",20,,""
2016,104452214,85810298,5,"C",20,,""
2016,104452564,85812448,5,"C",20,,""
2016,104452570,85812455,5,"C",20,,""
2016,104452593,85812478,5,"C",22,,""
2016,104452597,85812482,5,"C",20,,""
2016,104452599,85812485,5,"C",20,,""
2016,104452607,85812493,5,"C",22,,""
2016,104452634,85813404,5,"C",20,,""
2016,104452636,85813406,5,"C",20,,""
2016,104452655,85813427,5,"C",20,,""
2016,104452659,85813430,16,"C",20,,""
2016,104452662,85813434,5,"C",20,,""
2016,104452665,85813436,5,"C",20,,""
2016,104452666,85813437,5,"C",20,,""
2016,104452672,85813443,5,"C",22,,""
2016,104452673,85813444,5,"C",20,,""
2016,104452689,85813459,16,"C",20,,""
2016,104452690,85813460,5,"C",20,,""
2016,104452697,85813468,5,"C",20,,""
2016,104452712,85813481,16,"C",20,,""
2016,104452723,85813493,5,"C",20,,""
2016,104452725,85813495,5,"C",20,,""
2016,104452726,85813496,5,"C",20,,""
2016,104452727,85813497,5,"C",20,,""
2016,104452739,85813510,16,"C",20,,""
2016,104452740,85813511,5,"C",20,,""
2016,104452743,85813515,5,"C",20,,""
2016,104452753,85813524,5,"C",22,,""
2016,104452761,85813532,5,"C",25,,""
2016,104452765,85813536,5,"C",20,,""
2016,104452766,85813537,16,"C",20,,""
2016,104452767,85813538,5,"C",22,,""
2016,104452785,85813558,16,"C",20,,""
2016,104452818,85814464,5,"C",20,,""
2016,104452834,85814479,16,"C",20,,""
2016,104452835,85814480,16,"C",20,,""
2016,104452846,85814492,5,"C",20,,""
2016,104452851,85814496,5,"C",20,,""
2016,104452859,85814502,5,"C",20,,""
2016,104452869,85814510,5,"C",20,,""
2016,104452885,85814524,5,"C",20,,""
2016,104452893,85814532,16,"C",20,,""
2016,104452899,85814539,5,"C",25,,""
2016,104452911,85814550,5,"C",20,,""
2016,104452912,85814551,16,"C",20,,""
2016,104452913,85814552,5,"C",20,,""
2016,104452921,85814559,5,"C",20,,""
2016,104452927,85814563,5,"C",20,,""
2016,104452935,85814570,16,"C",20,,""
2016,104452938,85814573,16,"C",20,,""
2016,104452956,85814593,5,"C",25,,""
2016,104452980,85814619,5,"C",20,,""
2016,104453010,86561830,16,"C",20,,""
2016,104453036,86561852,5,"C",25,,""
2016,104453037,86561853,16,"C",25,,""
2016,104453040,86561855,5,"C",20,,""
2016,104453068,86561880,5,"C",20,,""
2016,104453076,86561888,5,"C",20,,""
2016,104453077,86561889,16,"C",25,,""
2016,104453093,86561903,5,"C",20,,""
2016,104453099,86561910,16,"C",20,,""
2016,104453103,86561913,5,"C",20,,""
2016,104453111,86561922,5,"C",20,,""
2016,104453131,86562742,5,"C",20,,""
2016,104453147,86562756,5,"C",20,,""
2016,104453148,86562757,5,"C",24,,""
2016,104453152,86562761,5,"C",20,,""
2016,104453156,86562766,5,"C",20,,""
2016,104453170,86562779,16,"C",20,,""
2016,104453183,86562787,16,"C",20,,""
2016,104453186,86562789,5,"C",25,,""
2016,104453187,86562791,16,"C",25,,""
2016,104453188,86562792,5,"C",20,,""
2016,104453191,86562793,5,"C",24,,""
2016,104453197,86562803,5,"C",25,,""
2016,104453200,86562804,5,"C",20,,""
2016,104453218,86562818,5,"C",20,,""
2016,104453220,86562819,5,"C",20,,""
2016,104453236,86562833,5,"C",20,,""
2016,104453238,86562835,5,"C",20,,""
2016,104453271,86562865,5,"C",20,,""
2016,104453276,86562869,5,"C",20,,""
2016,104453287,86562878,5,"C",20,,""
2016,104453312,86562902,5,"C",20,,""
2016,104453320,86562910,5,"C",20,,""
2016,104462858,85152532,5,"C",25,,""
2016,104462859,85777288,5,"C",20,,""
2016,104455144,83424281,5,"C",20,,""
2016,104455146,83424282,5,"C",20,,""
2016,104455172,83424306,16,"C",20,,""
2016,104456231,83429796,5,"C",20,,""
2016,104456258,83430711,5,"C",20,,""
2016,104456259,83430712,5,"C",20,,""
2016,104456264,83430716,5,"C",20,,""
2016,104456266,83430718,5,"C",20,,""
2016,104456268,83430719,5,"C",20,,""
2016,104456272,83430723,5,"C",20,,""
2016,104457367,83435935,5,"C",20,,""
2016,104457379,83435948,5,"C",20,,""
2016,104457389,83435957,5,"C",20,,""
2016,104458449,83441334,5,"C",20,,""
2016,104458453,83441338,16,"C",22,,""
2016,104458460,83441347,5,"C",20,,""
2016,104458468,83441354,5,"C",20,,""
2016,104458474,83441360,5,"C",20,,""
2016,104458478,83441363,5,"C",20,,""
2016,104458494,83441378,5,"C",20,,""
2016,104459564,83815622,5,"C",20,,""
2016,104459606,83815668,5,"C",25,,""
2016,104459607,83815669,5,"C",20,,""
2016,104460667,85776198,5,"C",20,,""
2016,104460714,85776247,5,"C",20,,""
2016,104461782,87422737,5,"C",20,,""
2016,104461783,87422738,5,"C",20,,""
2016,104461796,87422749,5,"C",20,,""
2016,104461833,87423607,5,"C",20,,""
2016,104461834,87423609,5,"C",20,,""
2016,104461835,87423610,5,"C",20,,""
2016,104462883,85777310,16,"C",20,,""
2016,104462895,85777318,5,"C",20,,""
2016,104462942,85777363,16,"A",25,,""
2016,104462943,85777365,5,"C",30,,""
2016,104455189,83424328,5,"C",20,,""
2016,104455201,83424340,5,"C",20,,""
2016,104455205,83424343,5,"C",20,,""
2016,104455212,83425252,5,"C",20,,""
2016,104455221,83425260,5,"C",20,,""
2016,104455223,83425262,5,"C",20,,""
2016,104455226,83425266,5,"C",20,,""
2016,104455230,83425272,5,"C",20,,""
2016,104455241,83425283,5,"C",20,,""
2016,104455244,83425286,5,"C",20,,""
2016,104456310,83430755,5,"C",20,,""
2016,104456315,83430758,5,"C",20,,""
2016,104456319,83430762,5,"C",20,,""
2016,104456322,83430765,16,"C",20,,""
2016,104456328,83430773,5,"C",20,,""
2016,104457392,83435960,5,"C",20,,""
2016,104457409,83435979,5,"C",20,,""
2016,104457414,83435983,5,"C",24,,""
2016,104457437,83436008,5,"C",20,,""
2016,104457441,83436013,5,"C",20,,""
2016,104457443,83436014,5,"C",20,,""
2016,104457451,83436022,5,"C",1,,""
2016,104458498,83441382,16,"C",22,,""
2016,104458501,83441385,5,"C",20,,""
2016,104458510,83442284,5,"C",20,,""
2016,104458526,83442299,5,"C",22,,""
2016,104458536,83442309,5,"C",20,,""
2016,104458546,83442317,16,"C",22,,""
2016,104458562,83442334,5,"C",20,,""
2016,104459617,83815680,5,"C",20,,""
2016,104459633,83815703,5,"C",20,,""
2016,104459646,83815718,5,"C",20,,""
2016,104459672,86650921,5,"C",20,,""
2016,104460742,85776274,5,"C",20,,""
2016,104460754,85776283,5,"C",20,,""
2016,104460759,85776290,5,"C",20,,""
2016,104460762,85776293,5,"C",25,,""
2016,104460764,85776297,5,"C",20,,""
2016,104460765,85776298,5,"C",24,,""
2016,104460769,85776302,5,"C",20,,""
2016,104460777,85776312,5,"C",20,,""
2016,104461865,87423639,5,"C",20,,""
2016,104461880,87423657,5,"C",20,,""
2016,104461886,87423662,16,"C",20,,""
2016,104461888,87423664,16,"C",25,,""
2016,104461889,87423665,16,"C",25,,""
2016,104461890,87423666,16,"C",25,,""
2016,104461900,87423677,5,"C",20,,""
2016,104462955,85777377,26,"A",20,,""
2016,104462977,85777403,5,"C",20,,""
2016,104462993,85777420,5,"C",20,,""
2016,104463009,85778277,5,"C",20,,""
2016,104463010,85778278,5,"C",22,,""
2016,104455258,83425301,5,"C",20,,""
2016,104455261,83425306,5,"C",20,,""
2016,104455278,83425321,5,"C",20,,""
2016,104455298,83425339,5,"C",20,,""
2016,104455313,83425357,5,"C",20,,""
2016,104455320,83425364,5,"C",20,,""
2016,104456359,83430807,5,"C",20,,""
2016,104456360,83430808,5,"C",20,,""
2016,104456365,83430814,5,"C",20,,""
2016,104456395,83430841,5,"C",20,,""
2016,104456397,83430842,5,"C",20,,""
2016,104456401,83430846,5,"C",20,,""
2016,104456402,83430847,5,"C",20,,""
2016,104456405,83430849,5,"C",24,,""
2016,104456407,83430851,16,"C",22,,""
2016,104456410,83430854,5,"C",20,,""
2016,104457462,83436037,5,"C",22,,""
2016,104457480,83436895,5,"C",20,,""
2016,104457482,83436897,16,"C",20,,""
2016,104457484,83436898,5,"C",20,,""
2016,104457491,83436905,5,"C",20,,""
2016,104457501,83436916,5,"C",20,,""
2016,104457517,83436931,5,"C",20,,""
2016,104457519,83436933,5,"C",20,,""
2016,104458576,83442349,5,"C",22,,""
2016,104458585,83442357,5,"C",20,,""
2016,104458587,83442359,5,"C",20,,""
2016,104458624,83442394,5,"C",20,,""
2016,104458627,83442396,5,"C",20,,""
2016,104459697,86650952,5,"C",20,,""
2016,104459709,86650964,16,"C",20,,""
2016,104459714,86650970,16,"C",20,,""
2016,104459724,86650979,5,"C",20,,""
2016,104459737,86650991,16,"C",20,,""
2016,104459747,86651001,16,"C",20,,""
2016,104459748,86651002,16,"C",20,,""
2016,104460820,85776359,5,"C",20,,""
2016,104461917,87423696,5,"C",20,,""
2016,104461934,87423711,5,"C",20,,""
2016,104461935,87423713,5,"C",25,,""
2016,104461948,87423727,16,"C",20,,""
2016,104461971,87423749,5,"C",20,,""
2016,104463020,85778288,5,"C",20,,""
2016,104463025,85778296,16,"C",22,,""
2016,104463053,85778324,5,"C",20,,""
2016,104463064,85778336,5,"C",20,,""
2016,104463073,85778348,16,"C",20,,""
2016,104463080,85778357,5,"C",20,,""
2016,104463081,85778358,5,"C",20,,""
2016,104455324,83425367,5,"C",20,,""
2016,104455346,83425388,5,"C",20,,""
2016,104455349,83425392,5,"C",20,,""
2016,104455352,83425395,5,"C",20,,""
2016,104455353,83425396,5,"C",20,,""
2016,104455354,83425397,5,"C",20,,""
2016,104455356,83425399,5,"C",20,,""
2016,104455358,83425402,5,"C",20,,""
2016,104455363,83425409,5,"C",20,,""
2016,104455372,83425418,5,"C",20,,""
2016,104455381,83425430,5,"C",20,,""
2016,104455383,83425433,5,"C",22,,""
2016,104456433,83430883,5,"C",20,,""
2016,104456456,83431750,5,"C",20,,""
2016,104456457,83431751,5,"C",20,,""
2016,104456460,83431755,5,"C",20,,""
2016,104456479,83431775,5,"C",20,,""
2016,104456481,83431777,5,"C",20,,""
2016,104456482,83431779,5,"C",20,,""
2016,104457530,83436943,5,"C",20,,""
2016,104457536,83436949,5,"C",20,,""
2016,104457538,83436952,5,"C",20,,""
2016,104457548,83436962,5,"C",20,,""
2016,104457577,83436988,5,"C",20,,""
2016,104458641,83442405,5,"C",24,,""
2016,104458657,83442422,5,"C",20,,""
2016,104458664,83442425,5,"C",20,,""
2016,104458665,83442426,5,"C",20,,""
2016,104458670,83442433,16,"C",20,,""
2016,104459756,86651010,5,"C",25,,""
2016,104459758,86651012,5,"C",20,,""
2016,104459783,86651030,16,"C",20,,""
2016,104459784,86651032,16,"C",25,,""
2016,104459797,86651047,16,"C",20,,""
2016,104459808,86651056,16,"C",20,,""
2016,104460924,87215580,5,"C",20,,""
2016,104461989,87423765,16,"C",20,,""
2016,104461990,87423766,16,"C",20,,""
2016,104461991,87423767,5,"C",25,,""
2016,104461992,87423771,5,"C",25,,""
2016,104461995,87423776,5,"C",25,,""
2016,104462015,87424595,5,"C",20,,""
2016,104462023,87424604,5,"C",20,,""
2016,104462052,87424635,5,"C",20,,""
2016,104463105,85778381,5,"C",25,,""
2016,104463107,85778384,5,"C",20,,""
2016,104463126,85778407,5,"C",20,,""
2016,104463152,85778435,5,"A",20,,""
2016,104455395,83426353,5,"C",20,,""
2016,104455399,83426356,5,"C",20,,""
2016,104455407,83426362,5,"C",20,,""
2016,104455433,83426383,5,"C",20,,""
2016,104456506,83431801,5,"C",20,,""
