"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,125873659,111109721,1,5,46,"F",1,,46,0
2018,125873643,111109703,1,5,31,"M",1,,18,45
2018,125876434,111095416,1,5,26,"M",1,,26,0
2018,125876448,111095423,1,4,,"U",0,,,
2018,125873803,111095489,1,5,38,"M",1,,38,0
2018,125873832,111095523,2,5,31,"F",3,,31,0
2018,125876553,111095523,1,5,34,"M",1,,34,0
2018,125873956,111109977,1,4,,"U",0,,,
2018,125876781,111104312,0,,,"",,,,
2018,125876873,111095757,1,5,53,"M",1,,53,0
2018,125879849,111095763,1,5,29,"M",2,,29,0
2018,125876933,111110187,1,5,37,"F",1,,37,0
2018,125876944,111104357,1,5,24,"M",1,,24,0
2018,125876953,111095839,0,,,"",,,,
2018,120035485,106115303,1,5,25,"M",2,,25,0
2018,120026058,106115309,0,,,"",,,,
2018,120035522,106115335,1,5,55,"M",1,,55,0
2018,120035536,106115342,1,5,26,"F",1,,26,0
2018,116924934,103427326,0,,,"",,,,
2018,116917930,103420312,0,,,"",,,,
2018,116923436,103427343,0,,,"",,,,
2018,116956854,103451012,0,,,"",,,,
2018,116956857,103457409,0,,,"",,,,
2018,116924990,103423688,1,5,40,"F",1,,40,0
2018,116918030,103427406,1,5,26,"M",1,,26,0
2018,116953313,103457452,1,5,49,"M",1,,49,0
2018,116923513,103427438,0,,,"",,,,
2018,116956913,103454074,0,,,"",,,,
2018,116918113,103420430,1,4,,"U",0,,,
2018,116918159,103420458,1,5,18,"F",3,,18,0
2018,116925131,103427518,1,5,21,"M",3,,21,0
2018,116956918,103457461,1,4,,"U",0,,,
2018,116953338,103461082,1,5,31,"M",1,,31,0
2018,116956951,103454102,1,4,,"M",1,,,
2018,116953368,103457509,1,5,66,"M",1,,66,0
2018,116925208,103420521,1,5,35,"M",1,,35,0
2018,116953371,103461130,1,5,27,"F",1,,27,0
2018,116918351,103423982,1,5,55,"M",3,,55,0
2018,116925289,103423982,2,5,20,"M",3,,20,0
2018,116923730,103427677,0,,,"",,,,
