"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
65002019,6500,2019,"KY0010000","KY0010000","","N","N",,"I","ADAIR","ADAIR CO SO COLUMBIA","Adair","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","County",14555,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",6,0,6,0,2,2,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","ADAIR","Non-MSA","Y","Y","Y"
65012019,6501,2019,"KY0010100","KY0010100","","N","N",,"I","COLUMBIA","COLUMBIA PD","Columbia","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","City",4645,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",34,1,35,3,4,7,0,0,01-APR-96,01-JAN-09,01-JAN-09,,,,"N","ADAIR","Non-MSA","Y","Y","Y"
65042019,6504,2019,"KY0020000","KY0020000","","N","N",,"I","ALLEN","ALLEN CO SO SCOTTSVILLE","Allen","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","County",16659,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",14,0,14,0,2,2,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","ALLEN","Bowling Green, KY","Y","Y","Y"
65052019,6505,2019,"KY0020100","KY0020100","","N","N",,"I","SCOTTSVILLE","SCOTTSVILLE PD","Scottsville","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","City",4520,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",15,3,18,1,9,10,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","ALLEN","Bowling Green, KY","Y","Y","Y"
65072019,6507,2019,"KY0030000","KY0030000","","N","N",,"I","ANDERSON","ANDERSON CO SO LAWRENCEBURG","Anderson","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","County",11194,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",19,0,19,0,2,2,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","ANDERSON","Non-MSA","Y","Y","Y"
65082019,6508,2019,"KY0030100","KY0030100","","N","N",,"I","LAWRENCEBURG","LAWRENCEBURG PD","Lawrenceburg","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","City",11538,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",14,1,15,1,7,8,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","ANDERSON","Non-MSA","Y","Y","Y"
65112019,6511,2019,"KY0040000","KY0040000","","N","N",,"I","BALLARD","BALLARD CO SO WICKLIFFE","Ballard","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","County",6945,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",10,0,10,0,1,1,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","BALLARD","Non-MSA","Y","Y","Y"
65142019,6514,2019,"KY0040300","KY0040300","","N","N",,"I","LA CENTER","LACENTER PD","La Center","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","City",970,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-APR-96,01-JUL-10,01-NOV-10,01-MAR-18,01-MAR-18,01-MAR-18,"N","BALLARD","Non-MSA","Y","Y","Y"
65162019,6516,2019,"KY0050000","KY0050000","","N","N",,"I","BARREN","BARREN CO SO GLASGOW","Barren","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","County",27345,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",18,2,20,0,3,3,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","BARREN","Non-MSA","Y","Y","Y"
65172019,6517,2019,"KY0050100","KY0050100","","N","N",,"I","GLASGOW","GLASGOW PD","Glasgow","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","City",14475,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","BARREN","Non-MSA","Y","Y","Y"
