"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,107902363,95607933,1,5,31,"F",1,,31,0
2017,107902534,95608079,1,5,30,"M",1,,30,0
2017,107902538,95608079,2,5,40,"F",1,,40,0
2017,107902738,95608244,1,4,,"U",0,,,
2017,107902956,95608434,1,5,18,"F",1,,18,0
2017,107903047,95608524,1,5,57,"M",1,,57,0
2017,107903136,95608609,1,5,31,"M",1,,31,0
2017,107903248,95608694,1,5,52,"M",1,,52,0
2017,107903319,95608751,1,5,58,"F",1,,58,0
2017,107903754,95609143,1,5,31,"F",1,,31,0
2017,107903775,95609171,1,5,42,"F",1,,42,0
2017,107903857,95609236,1,5,59,"M",1,,59,0
2017,107903954,95609314,1,5,40,"M",1,,40,0
2017,107904141,95609493,1,5,35,"F",1,,30,40
2017,107904247,95609587,1,5,22,"M",1,,22,0
2017,107904318,95609659,1,4,,"U",0,,,
2017,107904691,95609983,1,5,47,"F",1,,47,0
2017,107904759,95610049,1,4,,"U",0,,,
2017,107904957,95610233,1,4,,"U",0,,,
2017,107905114,95610380,0,,,"",,,,
2017,107905195,95610460,1,5,34,"M",1,,34,0
2017,107905287,95610538,0,,,"",,,,
2017,114747401,101532482,0,,,"",,,,
2017,107862722,95572924,1,4,,"U",0,,,
2017,107862756,95572931,1,5,30,"M",1,,30,0
2017,107863037,95573183,1,4,,"U",0,,,
2017,107863322,95573431,1,5,40,"M",1,,40,0
2017,107863607,95573675,1,5,32,"M",1,,32,0
2017,107863717,95573770,0,,,"",,,,
2017,107863736,95573786,0,,,"",,,,
2017,107864128,95574117,1,5,27,"M",1,,27,0
2017,107864372,95574342,0,,,"",,,,
2017,107864439,95574404,0,,,"",,,,
2017,107864541,95574485,1,4,,"U",0,,,
2017,107864608,95574549,1,5,45,"M",1,,45,0
2017,107864801,95574721,1,5,51,"M",1,,51,0
2017,107865057,95574942,1,4,,"M",0,,,
2017,107865189,95575052,1,4,,"U",0,,,
2017,107865319,95575166,1,5,43,"F",1,,43,0
2017,107865524,95575340,1,4,,"U",0,,,
2017,107865617,95575413,1,4,,"U",0,,,
2017,107865670,95575470,1,4,,"U",0,,,
2017,107865758,95575552,1,4,,"U",0,,,
2017,107865829,95575603,1,4,,"U",0,,,
2017,107865909,95575665,1,5,28,"F",1,,28,0
