"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
204982016,20498,2016,"VT0010000","VT0010000","","N","N",,"I","ADDISON","ADDISON CO SO MIDDLEBURY","Addison","","A",52,"Vermont","VT","VT","1","New England","1","Northeast","Region I","County",0,23397,"VTUCR0001","Department of Public Safety Vermont Criminal Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",5,0,5,1,0,1,0,0,01-JAN-93,01-JAN-04,01-OCT-06,01-MAR-13,01-FEB-17,01-FEB-17,"N","ADDISON","Non-MSA","Y","Y","Y"
204982016,20498,2016,"VT0010000","VT0010000","","N","N",,"I","ADDISON","ADDISON CO SO MIDDLEBURY","Addison","","A",52,"Vermont","VT","VT","1","New England","1","Northeast","Region I","County",0,23397,"VTUCR0001","Department of Public Safety Vermont Criminal Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",5,0,5,1,0,1,0,0,01-JAN-93,01-JAN-04,01-OCT-06,01-MAR-13,01-FEB-17,01-FEB-17,"N","ADDISON","Non-MSA","Y","N","Y"
204992016,20499,2016,"VT0010100","VT0010100","","N","N",,"I","BRISTOL","BRISTOL PD","Bristol","","A",52,"Vermont","VT","VT","1","New England","1","Northeast","Region I","City",3955,23397,"VTUCR0001","Department of Public Safety Vermont Criminal Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-93,01-NOV-05,01-AUG-10,01-NOV-12,01-MAR-17,01-MAR-17,"N","ADDISON","Non-MSA","Y","Y","Y"
205002016,20500,2016,"VT0010200","VT0010200","","N","N",,"I","MIDDLEBURY","MIDDLEBURY PD","Middlebury","","A",52,"Vermont","VT","VT","1","New England","1","Northeast","Region I","City",8570,23397,"VTUCR0001","Department of Public Safety Vermont Criminal Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,0,13,1,2,3,0,0,01-JAN-93,01-JAN-06,01-FEB-06,01-NOV-12,,,"N","ADDISON","Non-MSA","Y","Y","Y"
205012016,20501,2016,"VT0010300","VT0010300","","N","N",,"I","VERGENNES","VERGENNES PD","Vergennes","","A",52,"Vermont","VT","VT","1","New England","1","Northeast","Region I","City",2630,23397,"VTUCR0001","Department of Public Safety Vermont Criminal Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",7,0,7,0,0,0,0,0,01-JAN-93,01-JAN-04,01-SEP-05,01-OCT-12,01-FEB-17,01-FEB-17,"N","ADDISON","Non-MSA","Y","Y","Y"
205012016,20501,2016,"VT0010300","VT0010300","","N","N",,"I","VERGENNES","VERGENNES PD","Vergennes","","A",52,"Vermont","VT","VT","1","New England","1","Northeast","Region I","City",2630,23397,"VTUCR0001","Department of Public Safety Vermont Criminal Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",7,0,7,0,0,0,0,0,01-JAN-93,01-JAN-04,01-SEP-05,01-OCT-12,01-FEB-17,01-FEB-17,"N","ADDISON","Non-MSA","Y","N","Y"
205022016,20502,2016,"VT0020000","VT0020000","","N","N",,"I","BENNINGTON","BENNINGTON CO SO BENNINGTON","Bennington","","A",52,"Vermont","VT","VT","1","New England","1","Northeast","Region I","County",0,23397,"VTUCR0001","Department of Public Safety Vermont Criminal Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",12,0,12,0,3,3,0,0,01-JAN-93,01-JAN-01,01-SEP-05,01-NOV-12,,,"N","BENNINGTON","Non-MSA","Y","N","Y"
205022016,20502,2016,"VT0020000","VT0020000","","N","N",,"I","BENNINGTON","BENNINGTON CO SO BENNINGTON","Bennington","","A",52,"Vermont","VT","VT","1","New England","1","Northeast","Region I","County",0,23397,"VTUCR0001","Department of Public Safety Vermont Criminal Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",12,0,12,0,3,3,0,0,01-JAN-93,01-JAN-01,01-SEP-05,01-NOV-12,,,"N","BENNINGTON","Non-MSA","Y","Y","Y"
205032016,20503,2016,"VT0020100","VT0020100","","N","N",,"I","BENNINGTON","BENNINGTON PD","Bennington","","A",52,"Vermont","VT","VT","1","New England","1","Northeast","Region I","City",15265,23397,"VTUCR0001","Department of Public Safety Vermont Criminal Information Center","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",20,1,21,3,7,10,0,0,01-JAN-93,01-JAN-98,01-SEP-05,01-OCT-12,01-FEB-17,01-FEB-17,"N","BENNINGTON","Non-MSA","Y","Y","Y"
205052016,20505,2016,"VT0020400","VT0020400","","N","N",,"I","MANCHESTER","MANCHESTER PD MANCHESTER CENTER","Manchester","","A",52,"Vermont","VT","VT","1","New England","1","Northeast","Region I","City",4310,23397,"VTUCR0001","Department of Public Safety Vermont Criminal Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,2,10,1,1,2,0,0,01-JAN-93,01-JAN-98,01-SEP-05,01-NOV-12,,,"N","BENNINGTON","Non-MSA","Y","Y","Y"
